x,y,v_x,v_y
4.66098852332e+12,-424762357380.0,2521.52514362,795.02985808
4.66120636057e+12,-424693664748.0,2521.00386854,795.077357651
4.66142415279e+12,-424624968013.0,2520.48263949,795.124843127
4.66164189997e+12,-424556267176.0,2519.96145645,795.172314512
4.66185960213e+12,-424487562238.0,2519.44031941,795.219771809
4.66207725926e+12,-424418853200.0,2518.91922836,795.267215024
4.66229487137e+12,-424350140063.0,2518.39818328,795.31464416
4.66251243847e+12,-424281422830.0,2517.87718415,795.362059221
4.66272996055e+12,-424212701500.0,2517.35623096,795.409460211
4.66294743762e+12,-424143976075.0,2516.83532369,795.456847134
4.66316486969e+12,-424075246557.0,2516.31446232,795.504219995
4.66338225676e+12,-424006512946.0,2515.79364685,795.551578798
4.66359959884e+12,-423937775245.0,2515.27287726,795.598923546
4.66381689592e+12,-423869033453.0,2514.75215352,795.646254243
4.66403414801e+12,-423800287572.0,2514.23147563,795.693570895
4.66425135512e+12,-423731537604.0,2513.71084356,795.740873504
4.66446851725e+12,-423662783550.0,2513.19025731,795.788162075
4.6646856344e+12,-423594025410.0,2512.66971686,795.835436612
4.66490270658e+12,-423525263187.0,2512.14922219,795.882697119
4.66511973378e+12,-423456496881.0,2511.62877329,795.9299436
4.66533671603e+12,-423387726493.0,2511.10837014,795.977176059
4.66555365331e+12,-423318952025.0,2510.58801272,796.024394501
4.66577054564e+12,-423250173478.0,2510.06770103,796.071598928
4.66598739301e+12,-423181390853.0,2509.54743504,796.118789346
4.66620419544e+12,-423112604152.0,2509.02721473,796.165965759
4.66642095292e+12,-423043813375.0,2508.50704011,796.21312817
4.66663766545e+12,-422975018523.0,2507.98691114,796.260276583
4.66685433306e+12,-422906219599.0,2507.46682781,796.307411003
4.66707095572e+12,-422837416603.0,2506.94679011,796.354531433
4.66728753346e+12,-422768609537.0,2506.42679802,796.401637878
4.66750406628e+12,-422699798401.0,2505.90685153,796.448730341
4.66772055417e+12,-422630983196.0,2505.38695062,796.495808828
4.66793699714e+12,-422562163925.0,2504.86709527,796.542873341
4.6681533952e+12,-422493340588.0,2504.34728548,796.589923884
4.66836974835e+12,-422424513187.0,2503.82752122,796.636960463
4.6685860566e+12,-422355681722.0,2503.30780248,796.68398308
4.66880231994e+12,-422286846195.0,2502.78812924,796.730991741
4.66901853839e+12,-422218006607.0,2502.26850149,796.777986448
4.66923471194e+12,-422149162959.0,2501.74891922,796.824967206
4.6694508406e+12,-422080315253.0,2501.2293824,796.871934019
4.66966692438e+12,-422011463489.0,2500.70989102,796.918886891
4.66988296328e+12,-421942607670.0,2500.19044507,796.965825826
4.67009895729e+12,-421873747795.0,2499.67104454,797.012750828
4.67031490643e+12,-421804883867.0,2499.15168939,797.059661901
4.6705308107e+12,-421736015886.0,2498.63237963,797.106559049
4.67074667011e+12,-421667143854.0,2498.11311524,797.153442276
4.67096248465e+12,-421598267772.0,2497.59389619,797.200311586
4.67117825434e+12,-421529387640.0,2497.07472248,797.247166983
4.67139397917e+12,-421460503461.0,2496.55559408,797.294008472
4.67160965914e+12,-421391615236.0,2496.036511,797.340836055
4.67182529428e+12,-421322722965.0,2495.51747319,797.387649738
4.67204088456e+12,-421253826651.0,2494.99848067,797.434449523
4.67225643001e+12,-421184926293.0,2494.4795334,797.481235416
4.67247193063e+12,-421116021894.0,2493.96063137,797.52800742
4.67268738641e+12,-421047113454.0,2493.44177457,797.574765539
4.67290279737e+12,-420978200974.0,2492.92296298,797.621509777
4.6731181635e+12,-420909284457.0,2492.40419659,797.668240138
4.67333348482e+12,-420840363903.0,2491.88547538,797.714956626
4.67354876131e+12,-420771439313.0,2491.36679933,797.761659245
4.673763993e+12,-420702510689.0,2490.84816844,797.808347999
4.67397917988e+12,-420633578031.0,2490.32958268,797.855022893
4.67419432195e+12,-420564641341.0,2489.81104204,797.901683929
4.67440941923e+12,-420495700620.0,2489.29254651,797.948331112
4.67462447171e+12,-420426755870.0,2488.77409606,797.994964446
4.67483947939e+12,-420357807091.0,2488.25569069,798.041583936
4.67505444229e+12,-420288854285.0,2487.73733038,798.088189584
4.6752693604e+12,-420219897452.0,2487.21901511,798.134781395
4.67548423374e+12,-420150936595.0,2486.70074487,798.181359373
4.67569906229e+12,-420081971714.0,2486.18251965,798.227923522
4.67591384608e+12,-420013002810.0,2485.66433942,798.274473845
4.67612858509e+12,-419944029885.0,2485.14620417,798.321010347
4.67634327934e+12,-419875052940.0,2484.6281139,798.367533033
4.67655792883e+12,-419806071976.0,2484.11006857,798.414041904
4.67677253357e+12,-419737086994.0,2483.59206818,798.460536967
4.67698709354e+12,-419668097995.0,2483.07411271,798.507018224
4.67720160877e+12,-419599104981.0,2482.55620215,798.55348568
4.67741607926e+12,-419530107953.0,2482.03833648,798.599939338
4.677630505e+12,-419461106912.0,2481.52051569,798.646379202
4.677844886e+12,-419392101859.0,2481.00273976,798.692805277
4.67805922227e+12,-419323092796.0,2480.48500867,798.739217567
4.67827351381e+12,-419254079723.0,2479.96732242,798.785616075
4.67848776063e+12,-419185062642.0,2479.44968098,798.832000805
4.67870196272e+12,-419116041554.0,2478.93208434,798.878371761
4.67891612009e+12,-419047016460.0,2478.41453248,798.924728948
4.67913023275e+12,-418977987361.0,2477.8970254,798.971072368
4.6793443007e+12,-418908954259.0,2477.37956307,799.017402027
4.67955832394e+12,-418839917154.0,2476.86214548,799.063717927
4.67977230248e+12,-418770876049.0,2476.34477261,799.110020074
4.67998623632e+12,-418701830943.0,2475.82744445,799.15630847
4.68020012547e+12,-418632781839.0,2475.31016099,799.20258312
4.68041396992e+12,-418563728737.0,2474.79292221,799.248844028
4.68062776968e+12,-418494671639.0,2474.27572809,799.295091197
4.68084152476e+12,-418425610546.0,2473.75857862,799.341324632
4.68105523517e+12,-418356545459.0,2473.24147378,799.387544336
4.68126890089e+12,-418287476378.0,2472.72441357,799.433750314
4.68148252195e+12,-418218403307.0,2472.20739795,799.479942569
4.68169609833e+12,-418149326245.0,2471.69042693,799.526121106
4.68190963005e+12,-418080245194.0,2471.17350048,799.572285927
4.68212311711e+12,-418011160154.0,2470.65661858,799.618437038
4.68233655952e+12,-417942071128.0,2470.13978123,799.664574441
4.68254995727e+12,-417872978116.0,2469.62298841,799.710698141
4.68276331037e+12,-417803881120.0,2469.1062401,799.756808142
4.68297661883e+12,-417734780140.0,2468.58953629,799.802904448
4.68318988265e+12,-417665675178.0,2468.07287696,799.848987063
4.68340310182e+12,-417596566236.0,2467.5562621,799.895055989
4.68361627637e+12,-417527453313.0,2467.03969169,799.941111233
4.68382940628e+12,-417458336412.0,2466.52316572,799.987152796
4.68404249157e+12,-417389215533.0,2466.00668418,800.033180684
4.68425553224e+12,-417320090679.0,2465.49024704,800.0791949
4.68446852829e+12,-417250961849.0,2464.97385429,800.125195447
4.68468147972e+12,-417181829045.0,2464.45750592,800.171182331
4.68489438655e+12,-417112692269.0,2463.94120192,800.217155554
4.68510724876e+12,-417043551521.0,2463.42494226,800.263115121
4.68532006638e+12,-416974406803.0,2462.90872694,800.309061036
4.68553283939e+12,-416905258116.0,2462.39255593,800.354993302
4.68574556781e+12,-416836105461.0,2461.87642922,800.400911923
4.68595825164e+12,-416766948839.0,2461.36034681,800.446816903
4.68617089088e+12,-416697788251.0,2460.84430866,800.492708247
4.68638348554e+12,-416628623699.0,2460.32831478,800.538585957
4.68659603562e+12,-416559455184.0,2459.81236513,800.584450038
4.68680854112e+12,-416490282706.0,2459.29645972,800.630300494
4.68702100205e+12,-416421106268.0,2458.78059852,800.676137328
4.68723341841e+12,-416351925870.0,2458.26478151,800.721960545
4.6874457902e+12,-416282741514.0,2457.74900869,800.767770148
4.68765811744e+12,-416213553200.0,2457.23328004,800.813566141
4.68787040011e+12,-416144360930.0,2456.71759554,800.859348528
4.68808263824e+12,-416075164705.0,2456.20195517,800.905117313
4.68829483181e+12,-416005964526.0,2455.68635893,800.9508725
4.68850698084e+12,-415936760395.0,2455.1708068,800.996614092
4.68871908533e+12,-415867552312.0,2454.65529877,801.042342094
4.68893114528e+12,-415798340278.0,2454.13983481,801.088056509
4.68914316069e+12,-415729124296.0,2453.62441491,801.133757341
4.68935513158e+12,-415659904365.0,2453.10903907,801.179444594
4.68956705794e+12,-415590680488.0,2452.59370725,801.225118272
4.68977893977e+12,-415521452665.0,2452.07841946,801.270778379
4.68999077709e+12,-415452220898.0,2451.56317567,801.316424918
4.69020256989e+12,-415382985188.0,2451.04797587,801.362057894
4.69041431818e+12,-415313745535.0,2450.53282004,801.407677309
4.69062602196e+12,-415244501941.0,2450.01770818,801.453283169
4.69083768124e+12,-415175254408.0,2449.50264026,801.498875477
4.69104929602e+12,-415106002936.0,2448.98761626,801.544454236
4.6912608663e+12,-415036747527.0,2448.47263619,801.590019451
4.69147239209e+12,-414967488181.0,2447.95770001,801.635571125
4.6916838734e+12,-414898224900.0,2447.44280772,801.681109263
4.69189531021e+12,-414828957686.0,2446.92795929,801.726633867
4.69210670255e+12,-414759686538.0,2446.41315473,801.772144943
4.69231805041e+12,-414690411460.0,2445.898394,801.817642493
4.69252935379e+12,-414621132450.0,2445.3836771,801.863126521
4.69274061271e+12,-414551849512.0,2444.86900401,801.908597032
4.69295182716e+12,-414482562645.0,2444.35437472,801.954054029
4.69316299715e+12,-414413271851.0,2443.83978921,801.999497517
4.69337412267e+12,-414343977132.0,2443.32524746,802.044927497
4.69358520375e+12,-414274678488.0,2442.81074947,802.090343976
4.69379624037e+12,-414205375921.0,2442.29629522,802.135746956
4.69400723255e+12,-414136069432.0,2441.78188468,802.181136441
4.69421818028e+12,-414066759021.0,2441.26751786,802.226512435
4.69442908358e+12,-413997444691.0,2440.75319472,802.271874942
4.69463994244e+12,-413928126442.0,2440.23891527,802.317223966
4.69485075686e+12,-413858804275.0,2439.72467948,802.36255951
4.69506152686e+12,-413789478192.0,2439.21048733,802.407881578
4.69527225244e+12,-413720148193.0,2438.69633882,802.453190174
4.69548293359e+12,-413650814281.0,2438.18223393,802.498485302
4.69569357033e+12,-413581476455.0,2437.66817264,802.543766966
4.69590416265e+12,-413512134718.0,2437.15415495,802.589035169
4.69611471057e+12,-413442789071.0,2436.64018082,802.634289916
4.69632521408e+12,-413373439513.0,2436.12625026,802.679531209
4.69653567319e+12,-413304086048.0,2435.61236324,802.724759053
4.6967460879e+12,-413234728675.0,2435.09851975,802.769973452
4.69695645821e+12,-413165367397.0,2434.58471978,802.81517441
4.69716678414e+12,-413096002214.0,2434.07096331,802.860361929
4.69737706567e+12,-413026633127.0,2433.55725033,802.905536014
4.69758730283e+12,-412957260137.0,2433.04358082,802.950696669
4.69779749561e+12,-412887883247.0,2432.52995476,802.995843898
4.69800764401e+12,-412818502456.0,2432.01637215,803.040977703
4.69821774804e+12,-412749117766.0,2431.50283296,803.08609809
4.6984278077e+12,-412679729179.0,2430.98933719,803.131205062
4.698637823e+12,-412610336694.0,2430.47588482,803.176298622
4.69884779393e+12,-412540940315.0,2429.96247583,803.221378774
4.69905772051e+12,-412471540040.0,2429.44911021,803.266445523
4.69926760274e+12,-412402135873.0,2428.93578794,803.311498871
4.69947744062e+12,-412332727814.0,2428.42250901,803.356538824
4.69968723415e+12,-412263315864.0,2427.90927341,803.401565383
4.69989698334e+12,-412193900024.0,2427.39608112,803.446578554
4.7001066882e+12,-412124480295.0,2426.88293212,803.491578339
4.70031634871e+12,-412055056679.0,2426.36982641,803.536564744
4.7005259649e+12,-411985629177.0,2425.85676396,803.58153777
4.70073553676e+12,-411916197790.0,2425.34374477,803.626497423
4.7009450643e+12,-411846762519.0,2424.83076881,803.671443706
4.70115454752e+12,-411777323365.0,2424.31783607,803.716376623
4.70136398643e+12,-411707880329.0,2423.80494654,803.761296177
4.70157338102e+12,-411638433413.0,2423.29210021,803.806202372
4.7017827313e+12,-411568982618.0,2422.77929705,803.851095212
4.70199203728e+12,-411499527944.0,2422.26653706,803.8959747
4.70220129896e+12,-411430069394.0,2421.75382022,803.940840841
4.70241051634e+12,-411360606968.0,2421.24114651,803.985693639
4.70261968943e+12,-411291140666.0,2420.72851593,804.030533096
4.70282881823e+12,-411221670492.0,2420.21592845,804.075359216
4.70303790275e+12,-411152196445.0,2419.70338406,804.120172004
4.70324694298e+12,-411082718527.0,2419.19088275,804.164971463
4.70345593893e+12,-411013236738.0,2418.6784245,804.209757597
4.70366489061e+12,-410943751081.0,2418.1660093,804.25453041
4.70387379802e+12,-410874261556.0,2417.65363713,804.299289904
4.70408266116e+12,-410804768164.0,2417.14130798,804.344036085
4.70429148004e+12,-410735270907.0,2416.62902184,804.388768955
4.70450025466e+12,-410665769785.0,2416.11677868,804.433488519
4.70470898502e+12,-410596264800.0,2415.6045785,804.47819478
4.70491767113e+12,-410526755953.0,2415.09242128,804.522887742
4.70512631299e+12,-410457243246.0,2414.58030701,804.567567408
4.70533491061e+12,-410387726678.0,2414.06823567,804.612233783
4.70554346398e+12,-410318206252.0,2413.55620724,804.656886869
4.70575197312e+12,-410248681968.0,2413.04422172,804.701526671
4.70596043803e+12,-410179153829.0,2412.53227909,804.746153193
4.7061688587e+12,-410109621833.0,2412.02037933,804.790766438
4.70637723515e+12,-410040085984.0,2411.50852243,804.835366409
4.70658556737e+12,-409970546283.0,2410.99670837,804.879953112
4.70679385538e+12,-409901002729.0,2410.48493715,804.924526548
4.70700209917e+12,-409831455325.0,2409.97320874,804.969086722
4.70721029875e+12,-409761904071.0,2409.46152313,805.013633638
4.70741845413e+12,-409692348969.0,2408.94988031,805.058167299
4.70762656529e+12,-409622790020.0,2408.43828026,805.10268771
4.70783463226e+12,-409553227225.0,2407.92672297,805.147194872
4.70804265503e+12,-409483660585.0,2407.41520842,805.191688792
4.70825063361e+12,-409414090102.0,2406.9037366,805.236169471
4.708458568e+12,-409344515776.0,2406.39230749,805.280636914
4.7086664582e+12,-409274937608.0,2405.88092109,805.325091125
4.70887430422e+12,-409205355600.0,2405.36957737,805.369532107
4.70908210607e+12,-409135769753.0,2404.85827633,805.413959863
4.70928986374e+12,-409066180068.0,2404.34701794,805.458374398
4.70949757723e+12,-408996586547.0,2403.83580219,805.502775716
4.70970524656e+12,-408926989189.0,2403.32462907,805.547163819
4.70991287173e+12,-408857387997.0,2402.81349857,805.591538711
4.71012045274e+12,-408787782972.0,2402.30241066,805.635900397
4.71032798959e+12,-408718174114.0,2401.79136534,805.68024888
4.71053548229e+12,-408648561425.0,2401.28036259,805.724584163
4.71074293084e+12,-408578944906.0,2400.7694024,805.76890625
4.71095033524e+12,-408509324558.0,2400.25848475,805.813215146
4.7111576955e+12,-408439700383.0,2399.74760962,805.857510853
4.71136501163e+12,-408370072381.0,2399.23677701,805.901793375
4.71157228362e+12,-408300440553.0,2398.7259869,805.946062715
4.71177951148e+12,-408230804902.0,2398.21523927,805.990318879
4.71198669521e+12,-408161165427.0,2397.70453412,806.034561868
4.71219383482e+12,-408091522130.0,2397.19387142,806.078791688
4.71240093032e+12,-408021875012.0,2396.68325116,806.123008341
4.71260798169e+12,-407952224074.0,2396.17267332,806.167211831
4.71281498896e+12,-407882569318.0,2395.6621379,806.211402162
4.71302195211e+12,-407812910744.0,2395.15164488,806.255579337
4.71322887116e+12,-407743248354.0,2394.64119425,806.29974336
4.71343574611e+12,-407673582149.0,2394.13078598,806.343894236
4.71364257696e+12,-407603912130.0,2393.62042007,806.388031966
4.71384936372e+12,-407534238297.0,2393.1100965,806.432156556
4.71405610639e+12,-407464560653.0,2392.59981526,806.476268008
4.71426280497e+12,-407394879199.0,2392.08957633,806.520366326
4.71446945947e+12,-407325193935.0,2391.57937969,806.564451515
4.71467606989e+12,-407255504862.0,2391.06922535,806.608523576
4.71488263623e+12,-407185811982.0,2390.55911327,806.652582516
4.7150891585e+12,-407116115296.0,2390.04904345,806.696628336
4.71529563671e+12,-407046414805.0,2389.53901587,806.74066104
4.71550207085e+12,-406976710510.0,2389.02903051,806.784680633
4.71570846092e+12,-406907002413.0,2388.51908737,806.828687117
4.71591480695e+12,-406837290513.0,2388.00918643,806.872680496
4.71612110891e+12,-406767574814.0,2387.49932767,806.916660775
4.71632736683e+12,-406697855315.0,2386.98951108,806.960627956
4.7165335807e+12,-406628132018.0,2386.47973665,807.004582043
4.71673975053e+12,-406558404923.0,2385.97000436,807.048523041
4.71694587632e+12,-406488674033.0,2385.4603142,807.092450951
4.71715195807e+12,-406418939348.0,2384.95066615,807.136365779
4.7173579958e+12,-406349200870.0,2384.4410602,807.180267527
4.71756398949e+12,-406279458598.0,2383.93149634,807.2241562
4.71776993916e+12,-406209712536.0,2383.42197454,807.2680318
4.71797584481e+12,-406139962683.0,2382.9124948,807.311894332
4.71818170644e+12,-406070209041.0,2382.40305711,807.355743799
4.71838752406e+12,-406000451611.0,2381.89366144,807.399580205
4.71859329767e+12,-405930690394.0,2381.38430778,807.443403553
4.71879902727e+12,-405860925391.0,2380.87499613,807.487213847
4.71900471287e+12,-405791156604.0,2380.36572646,807.53101109
4.71921035447e+12,-405721384033.0,2379.85649876,807.574795287
4.71941595207e+12,-405651607679.0,2379.34731302,807.61856644
4.71962150568e+12,-405581827545.0,2378.83816922,807.662324554
4.71982701531e+12,-405512043630.0,2378.32906736,807.706069631
4.72003248095e+12,-405442255936.0,2377.8200074,807.749801676
4.72023790261e+12,-405372464465.0,2377.31098935,807.793520692
4.72044328029e+12,-405302669216.0,2376.80201318,807.837226683
4.720648614e+12,-405232870192.0,2376.29307889,807.880919651
4.72085390373e+12,-405163067394.0,2375.78418645,807.924599602
4.7210591495e+12,-405093260822.0,2375.27533586,807.968266538
4.72126435131e+12,-405023450478.0,2374.76652709,808.011920463
4.72146950916e+12,-404953636362.0,2374.25776015,808.055561381
4.72167462305e+12,-404883818477.0,2373.749035,808.099189295
4.721879693e+12,-404813996823.0,2373.24035164,808.142804208
4.72208471899e+12,-404744171401.0,2372.73171006,808.186406125
4.72228970104e+12,-404674342212.0,2372.22311024,808.229995048
4.72249463914e+12,-404604509258.0,2371.71455216,808.273570982
4.72269953331e+12,-404534672540.0,2371.20603581,808.31713393
4.72290438355e+12,-404464832058.0,2370.69756118,808.360683896
4.72310918985e+12,-404394987814.0,2370.18912825,808.404220883
4.72331395223e+12,-404325139809.0,2369.68073701,808.447744894
4.72351867068e+12,-404255288044.0,2369.17238745,808.491255934
4.72372334522e+12,-404185432520.0,2368.66407954,808.534754005
4.72392797584e+12,-404115573239.0,2368.15581329,808.578239112
4.72413256255e+12,-404045710201.0,2367.64758866,808.621711258
4.72433710534e+12,-403975843407.0,2367.13940566,808.665170446
4.72454160424e+12,-403905972860.0,2366.63126426,808.708616681
4.72474605923e+12,-403836098559.0,2366.12316445,808.752049964
4.72495047032e+12,-403766220506.0,2365.61510621,808.795470301
4.72515483752e+12,-403696338702.0,2365.10708954,808.838877695
4.72535916083e+12,-403626453148.0,2364.59911442,808.882272149
4.72556344025e+12,-403556563846.0,2364.09118083,808.925653667
4.72576767578e+12,-403486670795.0,2363.58328877,808.969022252
4.72597186744e+12,-403416773999.0,2363.07543821,809.012377908
4.72617601522e+12,-403346873457.0,2362.56762914,809.055720638
4.72638011913e+12,-403276969171.0,2362.05986155,809.099050446
4.72658417917e+12,-403207061141.0,2361.55213543,809.142367336
4.72678819534e+12,-403137149370.0,2361.04445075,809.185671311
4.72699216765e+12,-403067233858.0,2360.53680751,809.228962374
4.7271960961e+12,-402997314606.0,2360.0292057,809.27224053
4.7273999807e+12,-402927391615.0,2359.52164529,809.315505781
4.72760382144e+12,-402857464887.0,2359.01412628,809.358758131
4.72780761834e+12,-402787534422.0,2358.50664865,809.401997584
4.72801137139e+12,-402717600222.0,2357.99921238,809.445224143
4.7282150806e+12,-402647662288.0,2357.49181747,809.488437811
4.72841874598e+12,-402577720620.0,2356.9844639,809.531638593
4.72862236752e+12,-402507775221.0,2356.47715165,809.574826492
4.72882594523e+12,-402437826091.0,2355.96988071,809.618001511
4.72902947912e+12,-402367873231.0,2355.46265107,809.661163654
4.72923296918e+12,-402297916642.0,2354.95546272,809.704312924
4.72943641542e+12,-402227956326.0,2354.44831563,809.747449325
4.72963981785e+12,-402157992283.0,2353.94120979,809.79057286
4.72984317646e+12,-402088024515.0,2353.4341452,809.833683533
4.73004649127e+12,-402018053023.0,2352.92712184,809.876781348
4.73024976227e+12,-401948077808.0,2352.42013969,809.919866307
4.73045298947e+12,-401878098870.0,2351.91319874,809.962938415
4.73065617287e+12,-401808116212.0,2351.40629897,810.005997674
4.73085931248e+12,-401738129834.0,2350.89944038,810.049044089
4.7310624083e+12,-401668139738.0,2350.39262294,810.092077663
4.73126546033e+12,-401598145924.0,2349.88584665,810.135098399
4.73146846857e+12,-401528148393.0,2349.37911149,810.178106301
4.73167143304e+12,-401458147147.0,2348.87241744,810.221101372
4.73187435373e+12,-401388142187.0,2348.3657645,810.264083617
4.73207723064e+12,-401318133514.0,2347.85915265,810.307053037
4.73228006379e+12,-401248121129.0,2347.35258187,810.350009638
4.73248285317e+12,-401178105033.0,2346.84605215,810.392953421
4.73268559879e+12,-401108085227.0,2346.33956347,810.435884392
4.73288830065e+12,-401038061712.0,2345.83311584,810.478802553
4.73309095875e+12,-400968034490.0,2345.32670922,810.521707907
4.73329357311e+12,-400898003561.0,2344.8203436,810.564600459
4.73349614371e+12,-400827968927.0,2344.31401898,810.607480212
4.73369867057e+12,-400757930589.0,2343.80773533,810.650347169
4.73390115369e+12,-400687888548.0,2343.30149265,810.693201333
4.73410359307e+12,-400617842804.0,2342.79529092,810.736042709
4.73430598872e+12,-400547793360.0,2342.28913013,810.778871299
4.73450834063e+12,-400477740216.0,2341.78301026,810.821687108
4.73471064882e+12,-400407683373.0,2341.27693129,810.864490138
4.73491291329e+12,-400337622832.0,2340.77089322,810.907280393
4.73511513403e+12,-400267558595.0,2340.26489604,810.950057877
4.73531731106e+12,-400197490663.0,2339.75893972,810.992822593
4.73551944438e+12,-400127419036.0,2339.25302425,811.035574544
4.73572153399e+12,-400057343716.0,2338.74714963,811.078313734
4.73592357989e+12,-399987264704.0,2338.24131583,811.121040167
4.73612558209e+12,-399917182000.0,2337.73552284,811.163753845
4.73632754059e+12,-399847095607.0,2337.22977065,811.206454773
4.73652945539e+12,-399777005525.0,2336.72405924,811.249142953
4.7367313265e+12,-399706911756.0,2336.21838861,811.29181839
4.73693315393e+12,-399636814299.0,2335.71275873,811.334481086
4.73713493767e+12,-399566713158.0,2335.2071696,811.377131045
4.73733667773e+12,-399496608332.0,2334.7016212,811.419768271
4.73753837411e+12,-399426499822.0,2334.19611351,811.462392767
4.73774002682e+12,-399356387631.0,2333.69064652,811.505004537
4.73794163586e+12,-399286271758.0,2333.18522023,811.547603583
4.73814320123e+12,-399216152205.0,2332.67983461,811.59018991
4.73834472293e+12,-399146028973.0,2332.17448965,811.63276352
4.73854620098e+12,-399075902064.0,2331.66918533,811.675324418
4.73874763537e+12,-399005771478.0,2331.16392165,811.717872606
4.73894902611e+12,-398935637216.0,2330.65869859,811.760408089
4.73915037319e+12,-398865499279.0,2330.15351614,811.802930869
4.73935167664e+12,-398795357670.0,2329.64837428,811.84544095
4.73955293643e+12,-398725212388.0,2329.143273,811.887938335
4.73975415259e+12,-398655063434.0,2328.63821228,811.930423029
4.73995532512e+12,-398584910811.0,2328.13319212,811.972895033
4.74015645401e+12,-398514754518.0,2327.62821249,812.015354353
4.74035753928e+12,-398444594558.0,2327.12327339,812.05780099
4.74055858091e+12,-398374430931.0,2326.61837479,812.100234949
4.74075957893e+12,-398304263638.0,2326.1135167,812.142656233
4.74096053333e+12,-398234092680.0,2325.60869909,812.185064845
4.74116144412e+12,-398163918059.0,2325.10392194,812.227460789
4.74136231129e+12,-398093739775.0,2324.59918526,812.269844068
4.74156313486e+12,-398023557830.0,2324.09448901,812.312214686
4.74176391482e+12,-397953372225.0,2323.5898332,812.354572646
4.74196465118e+12,-397883182960.0,2323.0852178,812.396917952
4.74216534395e+12,-397812990038.0,2322.5806428,812.439250606
4.74236599312e+12,-397742793458.0,2322.07610818,812.481570613
4.7425665987e+12,-397672593223.0,2321.57161395,812.523877975
4.74276716069e+12,-397602389333.0,2321.06716007,812.566172697
4.7429676791e+12,-397532181789.0,2320.56274654,812.608454781
4.74316815394e+12,-397461970592.0,2320.05837334,812.65072423
4.74336858519e+12,-397391755744.0,2319.55404047,812.69298105
4.74356897288e+12,-397321537245.0,2319.0497479,812.735225242
4.74376931699e+12,-397251315097.0,2318.54549562,812.77745681
4.74396961754e+12,-397181089301.0,2318.04128362,812.819675757
4.74416987453e+12,-397110859858.0,2317.53711188,812.861882087
4.74437008795e+12,-397040626768.0,2317.0329804,812.904075804
4.74457025783e+12,-396970390034.0,2316.52888916,812.946256911
4.74477038415e+12,-396900149655.0,2316.02483814,812.98842541
4.74497046692e+12,-396829905634.0,2315.52082733,813.030581306
4.74517050615e+12,-396759657971.0,2315.01685672,813.072724602
4.74537050183e+12,-396689406668.0,2314.51292629,813.114855301
4.74557045398e+12,-396619151725.0,2314.00903603,813.156973406
4.7457703626e+12,-396548893143.0,2313.50518593,813.199078922
4.74597022768e+12,-396478630924.0,2313.00137598,813.241171851
4.74617004923e+12,-396408365069.0,2312.49760615,813.283252197
4.74636982727e+12,-396338095579.0,2311.99387644,813.325319963
4.74656956178e+12,-396267822454.0,2311.49018683,813.367375152
4.74676925277e+12,-396197545696.0,2310.98653731,813.409417769
4.74696890025e+12,-396127265307.0,2310.48292787,813.451447815
4.74716850422e+12,-396056981287.0,2309.97935849,813.493465296
4.74736806469e+12,-395986693637.0,2309.47582916,813.535470213
4.74756758165e+12,-395916402358.0,2308.97233986,813.577462571
4.74776705511e+12,-395846107451.0,2308.46889059,813.619442372
4.74796648507e+12,-395775808918.0,2307.96548132,813.661409621
4.74816587154e+12,-395705506760.0,2307.46211205,813.70336432
4.74836521453e+12,-395635200977.0,2306.95878276,813.745306473
4.74856451402e+12,-395564891572.0,2306.45549343,813.787236083
4.74876377004e+12,-395494578543.0,2305.95224406,813.829153153
4.74896298257e+12,-395424261894.0,2305.44903463,813.871057688
4.74916215163e+12,-395353941625.0,2304.94586513,813.91294969
4.74936127722e+12,-395283617737.0,2304.44273555,813.954829162
4.74956035934e+12,-395213290231.0,2303.93964586,813.996696108
4.74975939799e+12,-395142959108.0,2303.43659606,814.038550532
4.74995839318e+12,-395072624370.0,2302.93358613,814.080392436
4.75015734492e+12,-395002286017.0,2302.43061607,814.122221825
4.75035625319e+12,-394931944050.0,2301.92768585,814.164038701
4.75055511802e+12,-394861598471.0,2301.42479546,814.205843067
4.7507539394e+12,-394791249281.0,2300.92194489,814.247634928
4.75095271733e+12,-394720896480.0,2300.41913413,814.289414286
4.75115145183e+12,-394650540070.0,2299.91636316,814.331181144
4.75135014288e+12,-394580180052.0,2299.41363197,814.372935507
4.7515487905e+12,-394509816428.0,2298.91094055,814.414677377
4.75174739469e+12,-394439449197.0,2298.40828888,814.456406758
4.75194595546e+12,-394369078361.0,2297.90567695,814.498123653
4.7521444728e+12,-394298703921.0,2297.40310475,814.539828066
4.75234294671e+12,-394228325879.0,2296.90057225,814.581519999
4.75254137722e+12,-394157944235.0,2296.39807946,814.623199456
4.7527397643e+12,-394087558990.0,2295.89562635,814.664866441
4.75293810798e+12,-394017170146.0,2295.39321292,814.706520956
4.75313640825e+12,-393946777704.0,2294.89083914,814.748163006
4.75333466512e+12,-393876381664.0,2294.38850501,814.789792592
4.75353287859e+12,-393805982028.0,2293.88621051,814.83140972
4.75373104866e+12,-393735578797.0,2293.38395563,814.873014392
4.75392917534e+12,-393665171972.0,2292.88174036,814.91460661
4.75412725862e+12,-393594761553.0,2292.37956468,814.95618638
4.75432529853e+12,-393524347543.0,2291.87742857,814.997753703
4.75452329504e+12,-393453929942.0,2291.37533203,815.039308584
